x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.4565064311027527,0.5837637782096863,-6.16483191606676e-07,0.5699330568313599,0.509506106376648,-0.03285965323448181,0.6400499939918518,0.3751337230205536,-0.038378600031137466,0.6509723663330078,0.26221975684165955,-0.04609251394867897,0.6370933055877686,0.17514199018478394,-0.04724018648266792,0.5474178791046143,0.2763083875179291,-0.0008235105779021978,0.5873539447784424,0.21031619608402252,-0.0642179399728775,0.5933960676193237,0.3085559606552124,-0.10064249485731125,0.5926529169082642,0.39397406578063965,-0.11025173962116241,0.46989643573760986,0.28714123368263245,-0.002288085175678134,0.5201089382171631,0.2343755066394806,-0.07307733595371246,0.5314911007881165,0.3511723279953003,-0.09068898856639862,0.5355830192565918,0.43974512815475464,-0.08069856464862823,0.3971090614795685,0.30797645449638367,-0.014385278336703777,0.45739132165908813,0.2932790517807007,-0.08394365012645721,0.4689624309539795,0.4050501883029938,-0.07330390065908432,0.46876317262649536,0.47743529081344604,-0.04237130284309387,0.32481202483177185,0.33741918206214905,-0.029187330976128578,0.3907790184020996,0.32380855083465576,-0.07055339217185974,0.40429186820983887,0.40966886281967163,-0.05637940764427185,0.4039982259273529,0.46319589018821716,-0.03052215836942196,A
0.48508399724960327,0.6139394044876099,-7.667591148674546e-07,0.603205680847168,0.542391836643219,-0.02712118998169899,0.6743484735488892,0.4051535129547119,-0.032448794692754745,0.6871592998504639,0.28982022404670715,-0.04020550474524498,0.6767632961273193,0.20402978360652924,-0.042069967836141586,0.5751086473464966,0.2925299406051636,-0.00816047377884388,0.6293972134590149,0.23807796835899353,-0.06827031075954437,0.6351699829101562,0.3371618092060089,-0.10247084498405457,0.6309651136398315,0.4196939766407013,-0.11219875514507294,0.496509313583374,0.2975010275840759,-0.010749046690762043,0.5648295879364014,0.2743358016014099,-0.07170626521110535,0.5735084414482117,0.38935068249702454,-0.08406732976436615,0.57258141040802,0.47327131032943726,-0.07507418096065521,0.42484351992607117,0.3179718255996704,-0.022566746920347214,0.502193033695221,0.32824981212615967,-0.08236600458621979,0.5136547684669495,0.43846237659454346,-0.06985094398260117,0.5116479992866516,0.5128299593925476,-0.04233843460679054,0.3558197021484375,0.3490131199359894,-0.037238020449876785,0.43153730034828186,0.36265307664871216,-0.07430370897054672,0.445300430059433,0.4516415596008301,-0.06291241198778152,0.4437008798122406,0.5071887969970703,-0.040943022817373276,A
0.7231301069259644,0.6761995553970337,-6.065433808544185e-07,0.796322762966156,0.6192541122436523,-0.030654480680823326,0.8482498526573181,0.5137975215911865,-0.03553719446063042,0.8630383014678955,0.4269534945487976,-0.040124621242284775,0.8591147065162659,0.3580777943134308,-0.04087918996810913,0.8000651597976685,0.4451000690460205,-0.004392455797642469,0.795649528503418,0.3848719596862793,-0.04564985632896423,0.7771724462509155,0.44647830724716187,-0.07025322318077087,0.7716208100318909,0.5081120729446411,-0.07638023048639297,0.7358104586601257,0.454410582780838,-6.168065738165751e-05,0.7305464744567871,0.39698880910873413,-0.046651728451251984,0.7214542627334595,0.47354957461357117,-0.06152644380927086,0.7249225974082947,0.5434138178825378,-0.056189388036727905,0.6788744330406189,0.46949777007102966,-0.0032030323054641485,0.6735396385192871,0.4281969964504242,-0.04842142015695572,0.6778379082679749,0.5057981610298157,-0.0453077107667923,0.6880099177360535,0.5691230297088623,-0.026596391573548317,0.627239465713501,0.4907325506210327,-0.008687575347721577,0.6228917837142944,0.4531818926334381,-0.03855953365564346,0.6305730938911438,0.5082725882530212,-0.03161311522126198,0.6410055160522461,0.5541372895240784,-0.014591263607144356,A
0.7115938067436218,0.7519848346710205,-5.167297558728023e-07,0.8291094899177551,0.6519582271575928,-0.04237073287367821,0.8941973447799683,0.49907365441322327,-0.05599509924650192,0.8932388424873352,0.37131306529045105,-0.07332294434309006,0.8808348774909973,0.26440101861953735,-0.08252416551113129,0.7855465412139893,0.3855716288089752,-0.005426208954304457,0.8187626004219055,0.30473649501800537,-0.08602543920278549,0.8317598700523376,0.40562722086906433,-0.1324973702430725,0.8354613780975342,0.49835842847824097,-0.14618809521198273,0.6997659802436829,0.4048663079738617,-0.01051655039191246,0.7471021413803101,0.3343045115470886,-0.10014212131500244,0.7689832448959351,0.46597301959991455,-0.12511971592903137,0.7802751064300537,0.5661813616752625,-0.11693933606147766,0.6159851551055908,0.4365859627723694,-0.028373083099722862,0.6786020398139954,0.3943585753440857,-0.12159709632396698,0.7013997435569763,0.5314204096794128,-0.11074265837669373,0.7092849016189575,0.6226522922515869,-0.07292335480451584,0.5313433408737183,0.4810933470726013,-0.04953724145889282,0.6030773520469666,0.4507235884666443,-0.11007806658744812,0.632129430770874,0.5466209650039673,-0.09650018811225891,0.6392313241958618,0.6133133172988892,-0.06606797873973846,A
0.7160396575927734,0.7585023641586304,-4.80466042063199e-07,0.8335749506950378,0.6664757132530212,-0.041387688368558884,0.9030299782752991,0.5044040083885193,-0.052072227001190186,0.8996269702911377,0.374032586812973,-0.06572180986404419,0.8894636034965515,0.27122846245765686,-0.07143611460924149,0.7935753464698792,0.39525678753852844,-0.009298350661993027,0.829656720161438,0.3213086724281311,-0.08889835327863693,0.83952796459198,0.4246232509613037,-0.13299159705638885,0.8425971865653992,0.518680214881897,-0.14495526254177094,0.7049120664596558,0.41378647089004517,-0.01466338336467743,0.7582579255104065,0.3486368656158447,-0.10325754433870316,0.7768667936325073,0.4792942702770233,-0.12499646842479706,0.7870549559593201,0.5822610855102539,-0.11444804817438126,0.6214282512664795,0.4441086947917938,-0.03260009363293648,0.6857873201370239,0.40308618545532227,-0.12465452402830124,0.7072293162345886,0.5414237380027771,-0.11256606131792068,0.7167333960533142,0.6368648409843445,-0.07435294985771179,0.5394792556762695,0.4877643585205078,-0.05390205979347229,0.611236572265625,0.4597925841808319,-0.11559486389160156,0.6395955085754395,0.5575291514396667,-0.10320845246315002,0.6497352719306946,0.626178503036499,-0.07357635349035263,A
0.7236157655715942,0.7761818170547485,-5.053072413829796e-07,0.8394036293029785,0.6766677498817444,-0.041754577308893204,0.9088758230209351,0.5210040211677551,-0.05465632304549217,0.909816563129425,0.39120739698410034,-0.07136237621307373,0.8967348337173462,0.2849220633506775,-0.08045698702335358,0.8013437986373901,0.404541552066803,8.35995433590142e-06,0.8366894125938416,0.3282749652862549,-0.08239681273698807,0.850824773311615,0.428689181804657,-0.13175687193870544,0.8550319671630859,0.5230261087417603,-0.14658460021018982,0.7151176333427429,0.42372503876686096,-0.005900041665881872,0.7642425894737244,0.3528865873813629,-0.09589825570583344,0.7841576933860779,0.48514607548713684,-0.12183752655982971,0.7942959070205688,0.5883762836456299,-0.11329719424247742,0.63167405128479,0.4562152028083801,-0.025179481133818626,0.6927927732467651,0.4150107502937317,-0.11843012273311615,0.7136814594268799,0.5505239367485046,-0.10854444652795792,0.7219405174255371,0.6423063278198242,-0.07058139145374298,0.5485012531280518,0.5024837255477905,-0.047735545784235,0.6183553338050842,0.4676118791103363,-0.10700128972530365,0.646571934223175,0.5626702904701233,-0.09233567118644714,0.654407262802124,0.6304221749305725,-0.060819029808044434,A
0.7186143398284912,0.7824398279190063,-5.132102955940354e-07,0.8429361581802368,0.6851280927658081,-0.040359728038311005,0.9153870344161987,0.5344730615615845,-0.052175622433423996,0.9170499444007874,0.4061637818813324,-0.0683608427643776,0.9072331190109253,0.3005775809288025,-0.07699096947908401,0.8076273798942566,0.4177921712398529,0.0025461388286203146,0.8461022973060608,0.33849650621414185,-0.07941228151321411,0.8534306287765503,0.4377909004688263,-0.12812286615371704,0.8532688617706299,0.5323393940925598,-0.1425372213125229,0.7217809557914734,0.4337077736854553,-0.004082935396581888,0.7721353769302368,0.3580406606197357,-0.09462552517652512,0.7856587171554565,0.48631608486175537,-0.12115956842899323,0.794030487537384,0.5906965136528015,-0.11232095956802368,0.6380643248558044,0.46354591846466064,-0.02403985895216465,0.6974307298660278,0.41704845428466797,-0.11743786185979843,0.7142412662506104,0.5518279671669006,-0.10798724740743637,0.7228803038597107,0.6458203196525574,-0.06997229903936386,0.5531546473503113,0.5088777542114258,-0.04720812290906906,0.6202365159988403,0.47348058223724365,-0.10803081095218658,0.6482115983963013,0.5689034461975098,-0.09454747289419174,0.6594821214675903,0.6389152407646179,-0.06318966299295425,A
0.7234952449798584,0.784671425819397,-5.776235525445372e-07,0.8444399833679199,0.690429151058197,-0.04658845067024231,0.9231919050216675,0.537555456161499,-0.06149967759847641,0.9250398278236389,0.4054291546344757,-0.07805272191762924,0.9053531885147095,0.3011999726295471,-0.08619164675474167,0.8102357983589172,0.4254423677921295,-0.016473231837153435,0.8423224091529846,0.3441619277000427,-0.09239931404590607,0.8478245735168457,0.44986581802368164,-0.1315566599369049,0.8455635905265808,0.5421079993247986,-0.14109203219413757,0.7237852811813354,0.44565311074256897,-0.0192251019179821,0.7694522142410278,0.3721383213996887,-0.10440099239349365,0.7848862409591675,0.505774199962616,-0.12330397963523865,0.7913389205932617,0.6056008338928223,-0.11258020251989365,0.6403963565826416,0.4770166277885437,-0.034255217760801315,0.6978310346603394,0.42378175258636475,-0.12328337877988815,0.7182769775390625,0.5623724460601807,-0.10784285515546799,0.725030779838562,0.65702885389328,-0.06889395415782928,0.5561544895172119,0.5209865570068359,-0.05291540548205376,0.6210492849349976,0.4791196882724762,-0.11204913258552551,0.6497189998626709,0.5747627019882202,-0.09707153588533401,0.6571177244186401,0.6433188915252686,-0.0668051540851593,A
0.7169123888015747,0.7897084355354309,-6.107375156716444e-07,0.8360233306884766,0.7058814167976379,-0.04432443901896477,0.9168413877487183,0.552159309387207,-0.05630078539252281,0.9271397590637207,0.42140355706214905,-0.07092916965484619,0.9211651086807251,0.3144039511680603,-0.07772223651409149,0.819644033908844,0.4305925965309143,-0.005037086550146341,0.8536189198493958,0.35165631771087646,-0.08448170870542526,0.8523770570755005,0.4560280740261078,-0.1294941008090973,0.8456927537918091,0.5515122413635254,-0.14132875204086304,0.7315247654914856,0.4469863772392273,-0.008342030458152294,0.7757259011268616,0.37456491589546204,-0.09511967748403549,0.7821570634841919,0.5050882697105408,-0.11738786846399307,0.7867332100868225,0.6099135875701904,-0.10617481917142868,0.6463491320610046,0.47579020261764526,-0.02497420832514763,0.6976966261863708,0.4319477379322052,-0.11437954008579254,0.7112659811973572,0.5674127340316772,-0.10276295989751816,0.7196115851402283,0.6606812477111816,-0.0643002837896347,0.5610204339027405,0.5174896121025085,-0.045034606009721756,0.6199050545692444,0.48099592328071594,-0.1022106185555458,0.6420132517814636,0.5756546854972839,-0.08742804825305939,0.650743842124939,0.6425609588623047,-0.056067582219839096,A
0.7116218209266663,0.7835866808891296,-5.023894118494354e-07,0.8355114459991455,0.7055438756942749,-0.04906926304101944,0.9160573482513428,0.5530910491943359,-0.06469415128231049,0.9220442771911621,0.41878119111061096,-0.08122140914201736,0.9158356785774231,0.31108665466308594,-0.08972545713186264,0.81717449426651,0.44392383098602295,-0.021720977500081062,0.8515419960021973,0.3575219511985779,-0.10227876156568527,0.8504883050918579,0.4613337814807892,-0.14358669519424438,0.8429877758026123,0.5574562549591064,-0.153536856174469,0.7292561531066895,0.45842793583869934,-0.024099532514810562,0.7742708921432495,0.38034844398498535,-0.11528922617435455,0.7810457944869995,0.5148077011108398,-0.13599812984466553,0.7822667956352234,0.6209187507629395,-0.12422479689121246,0.6450161933898926,0.4843027889728546,-0.03916160389780998,0.6942113041877747,0.43138954043388367,-0.13392505049705505,0.710239052772522,0.5701665282249451,-0.11974537372589111,0.7174985408782959,0.6656577587127686,-0.0796920508146286,0.5580469369888306,0.5221894979476929,-0.05764470994472504,0.6134541630744934,0.48596450686454773,-0.12157570570707321,0.641163170337677,0.5824345350265503,-0.10843166708946228,0.6531003713607788,0.6492589712142944,-0.07825815677642822,A
